ensembl_id	gene	UNEECON-G	pLI	mis-z	RVIS	GDI	disease_or_essential_gene
ENSG00000117143	UAP1	0.194391	0.026024	1.1756	0.070514776	-343.03943	FALSE
ENSG00000117152	RGS4	0.100306	7.9179e-05	0.32888	-0.080848026	-40.76564	TRUE
ENSG00000117153	KLHL12	0.412997	0.0072157	2.7751	0.882465403	-42.07693	FALSE
ENSG00000117298	ECE1	0.439618	0.75375	0.89032	0.194857254	-308.51135	TRUE
ENSG00000117305	HMGCL	0.165134	0.00011386	0.5167	0.47304596	-31.95009	TRUE
ENSG00000117360	PRPF3	0.563609	0.99886	3.9555	0.704855238	-16.61976	TRUE
ENSG00000117362	APH1A	0.449873	0.79198	2.0566	0.021463089	-487.10045	TRUE
ENSG00000117394	SLC2A1	0.558799	0.87652	2.9751	0.915582298	-15.72909	TRUE
ENSG00000117399	CDC20	0.224863	2.7176e-07	1.8438	0.858408847	-55.18431	TRUE
ENSG00000117411	B4GALT2	0.345105	0.10565	1.8027	0.396350797	-600.31031	FALSE
ENSG00000117425	PTCH2	0.137639	1.0037e-17	0.8812	0.438251422	-494.343	FALSE
ENSG00000117519	CNN3	0.468981	0.95302	2.3371	0.021463089	-69.9614	FALSE
ENSG00000117525	F3	0.126588	0.028002	0.72719	-0.270477266	-115.77684	TRUE
ENSG00000117595	IRF6	0.573541	0.99774	2.8887	0.369951653	-1316.0906	TRUE
ENSG00000117601	SERPINC1	0.300757	0.99863	1.4259	0.012564112	-54.14108	TRUE
ENSG00000117614	SYF2	0.137478	0.010059	0.3197	-0.187689376	-235.88444	FALSE
ENSG00000117676	RPS6KA1	0.444448	0.0021576	0.5439	0.725322268	-1576.33661	FALSE
ENSG00000117707	PROX1	0.466451	0.57608	0.9755	1.387521133	-16.90934	TRUE
ENSG00000117713	ARID1A	0.318191	0.99891	3.805	3.169718989	-409.71816	TRUE
ENSG00000117724	CENPF	0.033239	2.1349e-36	0.20196	-2.07022688	-9346.01342	FALSE
ENSG00000117751	PPP1R8	0.548996	0.87749	3.0063	0.265295341	-71.50893	TRUE
ENSG00000117834	SLC5A9	0.089196	3.2123e-28	0.77724	-1.449406085	-4675.1235	FALSE
ENSG00000117906	RCN2	0.179583	0.028291	0.85981	-0.171914426	-34.49672	FALSE
ENSG00000117983	MUC5B	0.105781	1	-1.8288	-13.35066934	-6531.39188	FALSE
ENSG00000118007	STAG1	0.549002	1	4.6068	1.683435972	-541.07775	FALSE
ENSG00000118046	STK11	0.508416	0.021205	1.825	0.189382779	-50.82377	TRUE
ENSG00000118058	KMT2A	0.435998	1	6.6518	4.13791644	-416.01763	TRUE
ENSG00000118193	KIF14	0.084319	0.00013226	0.99271	-0.500101646	-315.29337	FALSE
ENSG00000118194	TNNT2	0.291133	0.002605	0.76175	0.204376896	-731.13972	TRUE
ENSG00000118257	NRP2	0.244774	0.02765	0.72723	0.38169085	-168.69076	TRUE
ENSG00000118260	CREB1	0.587734	0.50353	3.0063	0.285601664	-117.91791	TRUE
ENSG00000118263	KLF7	0.543514	0.65784	0.85728	0.262327966	-17.99179	TRUE
ENSG00000118276	B4GALT6	0.291512	0.61531	0.55835	0.320279126	-147.53428	FALSE
ENSG00000118308	LRMP	0.092628	0.0018804	0.83884	-0.159723734	-5141.34096	FALSE
ENSG00000118322	ATP10B	0.13126	7.9778e-14	0.22059	-1.564235551	-906.19881	FALSE
ENSG00000118369	USP35	0.083463	4.8263e-08	-0.87077	-0.933732325	-3588.48457	FALSE
ENSG00000118402	ELOVL4	0.353693	0.83504	1.2434	0.352612931	-1023.81814	TRUE
ENSG00000118495	PLAGL1	0.220406	0.97491	1.3054	0.255612359	-82.23267	TRUE
ENSG00000118496	FBXO30	0.311769	0.41964	1.5559	0.432593952	-2099.17271	FALSE
ENSG00000118503	TNFAIP3	0.342494	0.61768	0.74022	0.409322707	-1191.30876	TRUE
ENSG00000118513	MYB	0.368986	0.9503	3.0319	0.609416147	-208.30192	TRUE
ENSG00000118526	TCF21	0.356979	0.84436	0.82844	-0.019930709	-477.84739	TRUE
ENSG00000118564	FBXL5	0.266417	0.57013	0.86894	0.805766583	-161.83747	TRUE
ENSG00000118640	VAMP8	0.199021	0.053358	0.83857	-0.226900985	-4.31193	TRUE
ENSG00000118655	DCLRE1B	0.104294	0.51045	0.59675	0.352772236	-1836.53589	TRUE
ENSG00000118702	GHRH	0.088455	0.14394	0.41675	-0.193785552	-41.86877	FALSE
ENSG00000118777	ABCG2	0.020162	1.8919e-26	-0.80186	-0.523045726	-1369.17181	FALSE
ENSG00000118873	RAB3GAP2	0.212874	0.036811	0.33792	0.621787504	-2000.41869	FALSE
ENSG00000118898	PPL	0.055031	1.4385e-25	-3.601	-2.551467556	-9764.33401	FALSE
ENSG00000118900	UBN1	0.248773	0.60436	-0.97469	1.688375877	-432.11496	FALSE
ENSG00000118997	DNAH7	0.048729	0.012675	-0.8716	-1.093549565	-6415.17778	FALSE
ENSG00000119004	CYP20A1	0.083823	1.2018e-11	0.32219	-0.642860557	-4123.36118	FALSE
ENSG00000119042	SATB2	0.659575	0.99999	4.3149	1.308470499	-18.7762	TRUE
ENSG00000119121	TRPM6	0.279003	3.4363e-09	1.8739	1.839305107	-2938.23469	TRUE
ENSG00000119139	TJP2	0.126306	0.029945	0.77405	-0.351223979	-1977.00591	TRUE
ENSG00000119185	ITGB1BP1	0.153812	0.10357	0.97016	0.194535243	-9.29843	TRUE
ENSG00000119242	CCDC92	0.100953	0.10564	0.38634	0.120186776	-2196.97617	FALSE
ENSG00000119318	RAD23B	0.390853	0.51502	0.76901	0.278885429	-1593.76636	TRUE
ENSG00000119321	FKBP15	0.096812	3.2796e-11	1.8921	-1.319898915	-4394.82714	FALSE
ENSG00000119397	CNTRL	0.110056	4.7744e-12	0.35694	0.451631192	-5189.22799	FALSE
ENSG00000119446	RBM18	0.117363	0.000447	0.49344	0.231399056	-9.3578	FALSE
ENSG00000119487	MAPKAP1	0.543907	0.0056626	0.95018	0.30528464	-48.85088	TRUE
ENSG00000119508	NR4A3	0.426335	0.96441	2.9465	0.395569285	-1958.05838	TRUE
ENSG00000119509	INVS	0.15856	8.0243e-17	0.23526	0.313108503	-234.27423	TRUE
ENSG00000119522	DENND1A	0.191056	0.98655	0.92532	1.39005026	-223.58404	FALSE
ENSG00000119547	ONECUT2	0.200389	0.91143	0.9529	0.862939096	-16.33351	FALSE
ENSG00000119638	NEK9	0.20818	0.2525	2.5899	0.586144624	-437.85332	FALSE
ENSG00000119681	LTBP2	0.126176	0.0071324	0.37867	-0.820445158	-1221.56268	FALSE
ENSG00000119686	FLVCR2	0.122112	0.21775	0.74526	0.022406856	-939.09039	FALSE
ENSG00000119699	TGFB3	0.408879	0.97429	1.7834	0.610037741	-44.57548	TRUE
ENSG00000119715	ESRRB	0.317145	0.96709	1.7034	-0.11911252	-673.49263	TRUE
ENSG00000119720	NRDE2	0.127776	0.10138	0.44399	-0.193143134	-413.62891	FALSE
ENSG00000119760	SUPT7L	0.14416	0.14612	0.95601	0.164546714	-44.29914	FALSE
ENSG00000119772	DNMT3A	0.134666	0.82723	3.7075	1.956719104	-41.83604	TRUE
ENSG00000119866	BCL11A	0.519415	0.99765	3.9748	1.669838259	-22.77118	TRUE
ENSG00000119878	CRIPT	0.1206	0.00098452	-0.39606	0.049265897	-10.24879	TRUE
ENSG00000119888	EPCAM	0.092606	0.0013955	-1.5963	-0.738461361	-2850.98345	TRUE
ENSG00000119899	SLC17A5	0.156274	0.013768	0.79487	0.499444953	-5503.64627	TRUE
ENSG00000119919	NKX2-3	0.149696	0.94381	0.93753	0.272792949	-41.16019	TRUE
ENSG00000119929	CUTC	0.087241	0.00067244	0.9417	-0.056011806	-14.93524	FALSE
ENSG00000119938	PPP1R3C	0.154692	0.0027648	0.21662	0.098317242	-94.15749	TRUE
ENSG00000119943	PYROXD2	0.04722	4.6539e-16	-0.26252	-0.947464169	-4275.74581	FALSE
ENSG00000119953	SMNDC1	0.580969	0.65234	2.5741	0.074102268	-12.83319	FALSE
ENSG00000119969	HELLS	0.382171	0.29288	0.99128	1.094761048	-64.90459	TRUE
ENSG00000119973	PRLHR	0.027436	9.3212e-05	-0.35398	-0.020550565	-251.29074	FALSE
ENSG00000120063	GNA13	0.533952	0.67299	2.8628	0.150174412	-89.77367	TRUE
ENSG00000120071	KANSL1	0.171799	0.9989	0.47142	-0.455100745	-5743.08683	FALSE
ENSG00000120088	CRHR1	0.32646	0.01465	0.93395	0.816232116	-63.73185	FALSE
ENSG00000120093	HOXB3	0.039119	0.8999	0.078736	0.620661267	-58.11765	TRUE
ENSG00000120094	HOXB1	0.182894	0.13697	0.89607	0.263109454	-1079.64503	TRUE
ENSG00000120156	TEK	0.48581	0.99981	0.57811	1.139472388	-1368.98168	TRUE
ENSG00000120251	GRIA2	0.696551	0.52455	0.73279	0.896837618	-32.84712	TRUE
ENSG00000120253	NUP43	0.102395	0.0066677	-0.84325	0.106595924	-249.75864	FALSE
ENSG00000120265	PCMT1	0.447813	0.96558	2.4397	-0.362327893	-36.69422	FALSE
ENSG00000120278	PLEKHG1	0.097088	0.014074	0.84205	0.263776572	-721.7254	FALSE
ENSG00000120314	WDR55	0.157306	5.9072e-13	0.90308	-0.861866066	-2218.27221	TRUE
ENSG00000120327	PCDHB14	0.035021	1.5493e-10	-1.5148	-0.197829604	-666.24151	FALSE
ENSG00000120332	TNN	0.031463	3.2649e-29	-0.5023	-1.113434995	-5625.2664	FALSE
ENSG00000120334	CENPL	0.141533	0.45053	0.741	-0.28625205	-99.96163	FALSE
ENSG00000120440	TTLL2	0.074771	0.0056612	0.28952	-1.637663555	-531.19904	FALSE
ENSG00000120457	KCNJ5	0.385766	0.00045518	1.4005	0.895274684	-76.4282	FALSE
ENSG00000120498	TEX11	0.295584	1	1.8383	0.108691759	-803.03545	FALSE
ENSG00000120533	ENY2	0.478325	0.88077	0.87793	0.028177933	-1.27901	FALSE
ENSG00000120616	EPC1	0.352478	1	2.7512	1.431270586	-594.10458	TRUE
ENSG00000120647	CCDC77	0.07815	3.028e-14	0.40125	-0.113799959	-1387.09143	FALSE
ENSG00000120690	ELF1	0.228829	0.05853	0.99717	-0.26125208	-5928.95524	FALSE
ENSG00000120693	SMAD9	0.214178	5.4461e-05	0.53791	0.421968813	-54.85112	FALSE
ENSG00000120697	ALG5	0.208126	0.16615	0.92277	-0.153791908	-31.70282	TRUE
ENSG00000120705	ETF1	0.796302	0.78065	4.5844	0.442118087	-1.55963	TRUE
ENSG00000120725	SIL1	0.166006	0.47399	0.079774	-0.415582201	-356.07352	TRUE
ENSG00000120742	SERP1	0.231038	0.15043	0.98277	-0.091473986	-1.87048	TRUE
ENSG00000120798	NR2C1	0.213194	0.05053	0.93862	0.273733368	-61.68056	FALSE
ENSG00000120868	APAF1	0.198159	0.87578	0.86851	0.891865907	-265.4513	TRUE
ENSG00000120875	DUSP4	0.228178	0.58251	1.6617	-0.391528305	-28.01967	FALSE
ENSG00000120889	TNFRSF10B	0.058728	5.5392e-06	-0.6218	-0.674411424	-521.37166	FALSE
ENSG00000120910	PPP3CC	0.195788	0.58029	0.88346	0.396350797	-161.32852	FALSE
ENSG00000120948	TARDBP	0.712417	0.61443	3.8392	0.413532501	-2.30437	TRUE
ENSG00000121022	COPS5	0.682488	0.91914	3.6113	0.281071731	-3.38694	TRUE
ENSG00000121039	RDH10	0.60828	0.6458	3.2134	0.090659839	-28.58653	TRUE
ENSG00000121067	SPOP	0.781464	0.8835	0.93193	0.400723925	-25.23464	TRUE
ENSG00000121068	TBX2	0.187067	0.99134	1.7515	0.12315329	-110.49845	TRUE
ENSG00000121075	TBX4	0.305811	0.47128	0.88507	0.257175963	-3843.41705	TRUE
ENSG00000121101	TEX14	0.011758	1.4972e-31	-0.35262	-0.019122394	-357.41532	FALSE
ENSG00000121297	TSHZ3	0.330028	0.33847	0.68707	0.774564325	-196.3495	TRUE
ENSG00000121316	PLBD1	0.15373	5.4561e-07	0.80932	-0.398242294	-1398.05611	FALSE
ENSG00000121440	PDZRN3	0.112893	0.98081	-0.63055	0.608975781	-1513.34426	FALSE
ENSG00000121454	LHX4	0.315157	0.017992	0.70879	0.17360721	-3681.74246	TRUE
ENSG00000121481	RNF2	0.576994	0.97434	2.573	-0.003373183	-13.41293	TRUE
ENSG00000121542	SEC22A	0.073724	1.5947e-06	0.081021	0.332306611	-25.01889	FALSE
ENSG00000121570	DPPA4	0.190975	0.10242	0.37293	-0.092092684	-122.76044	TRUE
ENSG00000121653	MAPK8IP1	0.275994	0.99893	1.6634	0.765152943	-99.70372	TRUE
ENSG00000121774	KHDRBS1	0.364328	0.99743	2.4718	0.599416835	-14.61198	TRUE
ENSG00000121853	GHSR	0.122244	0.02468	0.42946	0.095350774	-69.10886	FALSE
ENSG00000121879	PIK3CA	0.700913	0.41428	0.67485	1.011184923	-410.49414	TRUE
ENSG00000121892	PDS5A	0.498541	0.90275	5.2018	1.054928064	-46.97579	TRUE
ENSG00000121897	LIAS	0.26857	0.00065783	0.88358	0.695795473	-20.39287	TRUE
ENSG00000121904	CSMD2	0.287686	0.59935	3.9185	2.632289778	-4329.11553	FALSE
ENSG00000121905	HPCA	0.578562	0.65512	2.1798	0.284820613	-3.85861	FALSE
ENSG00000121931	LRIF1	0.067007	0.091558	0.38758	0.573334783	-1294.73929	FALSE
ENSG00000121940	CLCC1	0.081163	0.00060941	0.89904	-0.060379702	-1176.15749	FALSE
ENSG00000121966	CXCR4	0.456301	0.013942	1.8375	0.199846774	-7.8354	TRUE
ENSG00000121989	ACVR2A	0.541938	0.99818	3.4546	0.336836623	-11.33135	TRUE
ENSG00000122026	RPL21	0.488823	0.91916	1.6925	-0.016964524	-1.21425	FALSE
ENSG00000122033	MTIF3	0.102987	4.2433e-07	0.37896	-0.150826215	-46.07108	FALSE
ENSG00000122034	GTF3A	0.036983	9.6798e-06	-0.2325	-0.080065743	-812.31719	FALSE
ENSG00000122126	OCRL	0.59606	0.99999	3.1576	1.010601644	-56.95289	FALSE
ENSG00000122133	PAEP	0.03976	3.2938e-08	0.67438	-0.403722576	-19.13589	FALSE
ENSG00000122145	TBX22	0.313676	0.91644	-0.0036117	0.669530146	-204.29784	TRUE
ENSG00000122180	MYOG	0.203345	0.89264	0.53921	-0.707696052	-191.78546	TRUE
ENSG00000122223	CD244	0.112637	0.21546	0.29168	-0.123642969	-78.66055	FALSE
ENSG00000122257	RBBP6	0.255035	0.93815	0.96376	2.457903109	-388.06228	TRUE
ENSG00000122299	ZC3H7A	0.362586	0.73965	0.75617	1.037756581	-720.54271	FALSE
ENSG00000122367	LDB3	0.146146	1.6745e-05	0.84231	-1.306313411	-751.34596	TRUE
ENSG00000122406	RPL5	0.410419	0.99332	1.9597	0.125338233	-22.85333	FALSE
ENSG00000122481	RWDD3	0.148704	0.00067052	0.086993	0.129086764	-80.90605	FALSE
ENSG00000122584	NXPH1	0.374956	0.30125	0.93953	0.575360488	-7.97032	FALSE
ENSG00000122641	INHBA	0.48814	0.98017	2.535	0.518970077	-23.87044	TRUE
ENSG00000122678	POLM	0.138061	0.00015416	-0.091278	-0.678159819	-411.97542	FALSE
ENSG00000122691	TWIST1	0.354247	0.35682	1.1336	0.210311488	-13.95838	TRUE
ENSG00000122707	RECK	0.136877	1.4194e-10	1.6533	0.464309927	-1398.34528	TRUE
ENSG00000122728	TAF1L	0.189073	0.93839	-0.23961	-0.965834783	-628.82772	FALSE
ENSG00000122729	ACO1	0.148756	3.5712e-14	0.99571	1.393010002	-557.15552	TRUE
ENSG00000122741	DCAF10	0.441636	0.7112	3.1261	0.2946616	-32.63562	FALSE
ENSG00000122756	CNTFR	0.339689	0.9642	1.6788	0.73266078	-37.95207	TRUE
ENSG00000122786	CALD1	0.092846	0.99986	0.99658	-0.182213556	-361.61985	TRUE
ENSG00000122859	NEUROG3	0.064987	4.7628e-06	-0.58185	-0.142547456	-2336.07111	TRUE
ENSG00000122870	BICC1	0.208875	0.84255	0.264	-0.16627757	-407.95455	TRUE
ENSG00000122877	EGR2	0.356181	0.55219	2.5565	0.424154321	-35.98532	TRUE
ENSG00000122884	P4HA1	0.378194	0.99926	2.2101	0.33012082	-56.28383	TRUE
ENSG00000122958	VPS26A	0.282204	0.87983	1.6126	0.195316665	-13.42094	TRUE
ENSG00000122965	RBM19	0.064727	5.8238e-12	-0.17003	-0.954042091	-6590.56227	TRUE
ENSG00000122966	CIT	0.271595	0.92356	4.3329	3.107494611	-351.69768	TRUE
ENSG00000122986	HVCN1	0.277712	0.27572	0.093918	-0.390129074	-27.34873	FALSE
ENSG00000123064	DDX54	0.074287	5.865e-10	0.77745	-0.67566288	-1623.89906	FALSE
ENSG00000123104	ITPR2	0.284395	1.0945e-26	3.951	3.034933386	-698.25496	FALSE
ENSG00000123130	ACOT9	0.199286	0.0037319	0.76987	-0.370434873	-204.02566	FALSE
ENSG00000123154	WDR83	0.064996	3.1744e-10	-0.15932	-0.098806915	-66.49509	TRUE
ENSG00000123191	ATP7B	0.074907	1.4216e-09	-0.77731	-0.569953797	-2480.95753	TRUE
ENSG00000123268	ATF1	0.188978	0.091482	0.94218	-0.076317513	-91.37091	FALSE
ENSG00000123307	NEUROD4	0.104358	0.069225	-0.60315	-0.445732041	-133.06333	TRUE
ENSG00000123329	ARHGAP9	0.137017	0.0069078	0.9664	-0.934655061	-2099.04192	FALSE
ENSG00000123338	NCKAP1L	0.271564	0.97267	2.5326	1.245539085	-714.8596	FALSE
ENSG00000123364	HOXC13	0.095221	0.94871	0.53177	0.025993455	-208.85373	TRUE
ENSG00000123374	CDK2	0.525255	0.84474	2.6616	0.157671571	-38.64334	TRUE
ENSG00000123384	LRP1	0.445223	0.88441	8.4331	6.449929633	-526.27186	TRUE
ENSG00000123405	NFE2	0.253293	0.56198	1.3316	0.597228866	-16.01387	TRUE
ENSG00000123453	SARDH	0.130006	2.6335e-15	0.85608	-0.86452511	-3244.42381	FALSE
ENSG00000123454	DBH	0.06033	3.9275e-10	-0.12107	-2.2525412	-637.88987	TRUE
ENSG00000123473	STIL	0.126552	0.82241	0.62929	0.109268378	-144.47167	TRUE
ENSG00000123485	HJURP	0.070082	5.7997e-06	0.5836	-0.732206238	-2382.87075	FALSE
ENSG00000123496	IL13RA2	0.090436	4.0576e-07	0.81754	0.504093982	-11.55945	FALSE
ENSG00000123500	COL10A1	0.036592	0.0022031	0.056227	-0.361218534	-4256.65546	TRUE
ENSG00000123505	AMD1	0.468437	0.94901	2.3725	0.38494707	-19.21749	TRUE
ENSG00000123560	PLP1	0.633956	0.64589	2.0918	0.245085667	-5.34269	TRUE
ENSG00000123595	RAB9A	0.486972	0.84828	1.3167	0.353434314	-1.10631	FALSE
ENSG00000123607	TTC21B	0.083253	1.1666e-06	0.43508	-0.27281272	-820.66154	FALSE
ENSG00000123700	KCNJ2	0.691565	0.3526	2.9759	0.901992684	-8.98775	TRUE
ENSG00000123739	PLA2G12A	0.059597	0.00042803	-0.22949	-0.402939088	-71.68404	FALSE
ENSG00000123908	AGO2	0.766543	0.11868	6.1465	1.709676473	-3.51322	TRUE
ENSG00000123975	CKS2	0.377257	0.42836	1.2647	0.003341473	-1.20885	FALSE
ENSG00000123989	CHPF	0.154575	0.031018	0.66226	0.364963416	-243.88919	FALSE
ENSG00000124003	MOGAT1	0.027265	9.0046e-11	-0.49358	-0.651922593	-2012.08574	TRUE
ENSG00000124019	FAM124B	0.046756	9.866e-06	0.6429	-0.191437473	-173.94414	FALSE
ENSG00000124134	KCNS1	0.063445	0.11343	1.8122	-0.092092684	-198.42651	FALSE
ENSG00000124140	SLC12A5	0.499134	0.32267	4.8575	1.861874059	-184.74467	TRUE
ENSG00000124151	NCOA3	0.133391	0.54083	1.572	0.718180678	-2649.41599	TRUE
ENSG00000124177	CHD6	0.330775	0.99919	0.93493	2.356991195	-935.73763	FALSE
ENSG00000124181	PLCG1	0.419329	0.00017898	3.064	1.709258576	-548.82479	TRUE
ENSG00000124194	GDAP1L1	0.25702	0.15478	0.82302	-0.104119612	-114.53628	FALSE
ENSG00000124198	ARFGEF2	0.432309	0.99996	2.864	2.399109921	-151.96563	TRUE
ENSG00000124203	ZNF831	0.024249	9.7427e-10	0.59671	-0.62868697	-431.43682	FALSE
ENSG00000124205	EDN3	0.046922	0.0025269	-0.96188	0.175792192	-48.41222	TRUE
ENSG00000124207	CSE1L	0.468113	1	3.0188	1.876865647	-180.17032	TRUE
ENSG00000124216	SNAI1	0.240574	0.22423	1.2802	0.397755721	-2108.22892	TRUE
ENSG00000124228	DDX27	0.250588	0.47394	1.7101	0.623791593	-4157.56288	FALSE
ENSG00000124253	PCK1	0.123228	2.0183e-06	-0.28053	-0.096299323	-642.29542	TRUE
ENSG00000124257	NEURL2	0.039092	5.1852e-05	0.3664	0.385728038	-241.20889	FALSE
ENSG00000124343	XG	0.052405	2.9264e-05	0.092351	0.009056444	-10.43763	FALSE
ENSG00000124356	STAMBP	0.20039	0.00021911	-0.0095183	-0.053665262	-35.22539	TRUE
ENSG00000124357	NAGK	0.082665	0.0015573	-0.55241	-0.065692206	-67.15995	FALSE
ENSG00000124383	MPHOSPH10	0.10691	0.99529	0.58101	-1.791249427	-9091.34729	FALSE
ENSG00000124406	ATP8A1	0.309931	0.51717	0.78744	1.76781873	-389.36969	FALSE
ENSG00000124467	PSG8	0.032936	5.7948e-15	-5.2559	-2.368636232	-898.91198	FALSE
ENSG00000124486	USP9X	0.590263	1	6.6729	3.759904212	-35.92323	FALSE
ENSG00000124568	SLC17A1	0.048764	8.7094e-14	0.45194	-0.452445652	-371.93508	FALSE
ENSG00000124570	SERPINB6	0.199378	6.2896e-05	0.065587	-0.122860767	-187.82392	FALSE
ENSG00000124571	XPO5	0.356094	0.97811	3.2779	0.951213556	-487.6193	FALSE
ENSG00000124610	HIST1H1A	0.018228	6.9957e-08	-4.2137	-0.204865421	-378.07848	FALSE
ENSG00000124615	MOCS1	0.089912	2.2826e-07	-0.47558	-0.155193314	-1286.77948	TRUE
ENSG00000124664	SPDEF	0.224352	0.94321	0.84917	-0.998084012	-804.06555	TRUE
ENSG00000124743	KLHL31	0.215471	3.6105e-06	0.88624	-0.371841974	-214.20925	FALSE
ENSG00000124766	SOX4	0.186633	0.92627	1.2208	0.12611995	-95.1054	TRUE
ENSG00000124767	GLO1	0.075581	8.6034e-07	0.50181	0.405253684	-2572.91849	FALSE
ENSG00000124783	SSR1	0.421892	0.10959	0.98191	0.047081258	-1522.7479	TRUE
ENSG00000124788	ATXN1	0.275594	0.98201	1.3882	1.006208722	-313.64901	FALSE
ENSG00000124802	EEF1E1	0.19898	0.48341	0.59308	0.008653939	-10.98126	TRUE
ENSG00000124813	RUNX2	0.322214	0.92347	1.815	0.833571362	-87.92892	TRUE
ENSG00000124827	GCM2	0.305257	0.00089211	0.85345	-0.777508485	-242.64121	TRUE
ENSG00000124942	AHNAK	0.035223	0.72602	-0.008272	-1.690201408	-5147.67106	FALSE
ENSG00000125037	EMC3	0.5116	0.08369	0.86757	0.248737829	-21.92945	FALSE
ENSG00000125046	SSUH2	0.05447	3.686e-10	-0.66505	-0.600683058	-347.2042	FALSE
ENSG00000125084	WNT1	0.105886	0.25386	1.0536	-0.192220069	-63.30409	TRUE
ENSG00000125089	SH3TC1	0.015199	8.1838e-32	-0.67585	-4.504305223	-4345.64439	FALSE
ENSG00000125247	TMTC4	0.102333	0.023762	-0.033783	1.021982467	-438.65546	FALSE
ENSG00000125266	EFNB2	0.495967	0.98997	1.9209	0.724381752	-13.29196	TRUE
ENSG00000125354	SEPT6	0.377018	0.98677	1.7819	-0.254883906	-17.49919	FALSE
ENSG00000125384	PTGER2	0.084782	0.29438	0.45092	0.515221249	-40.90294	FALSE
ENSG00000125398	SOX9	0.287256	0.99826	1.7967	0.94948047	-22.37992	TRUE
ENSG00000125434	SLC25A35	0.051285	4.0201e-09	0.28285	0.028339433	-40.25226	FALSE
ENSG00000125454	SLC25A19	0.295765	0.3226	0.80464	0.131431973	-1647.41747	TRUE
ENSG00000125458	NT5C	0.075084	0.011828	-0.75316	-0.510565701	-70.4325	FALSE
ENSG00000125459	MSTO1	0.094398	0.029676	0.00098857	-0.683642809	-2464.41702	FALSE
ENSG00000125482	TTF1	0.107036	8.5594e-13	0.22736	-2.190037724	-1035.531	FALSE
ENSG00000125484	GTF3C4	0.421384	0.33167	0.77306	0.723757621	-70.80891	FALSE
ENSG00000125492	BARHL1	0.217758	0.16513	1.0869	0.571611351	-12.52617	FALSE
ENSG00000125503	PPP1R12C	0.256616	0.41456	0.68788	0.060833893	-344.728	FALSE
ENSG00000125520	SLC2A4RG	0.123131	0.59742	0.35918	-0.306557653	-46.99331	FALSE
ENSG00000125534	PPDPF	0.061797	0.00010963	-0.71454	0.083162806	-9.03805	FALSE
ENSG00000125618	PAX8	0.190117	0.94935	0.96907	-0.131139444	-56.15755	TRUE
ENSG00000125630	POLR1B	0.415776	0.99244	0.56308	0.915918752	-3437.70062	TRUE
ENSG00000125686	MED1	0.356033	0.99983	2.3615	2.622535191	-103.17229	TRUE
ENSG00000125746	EML2	0.038829	0.0014839	0.094797	0.714861349	-3227.53207	FALSE
ENSG00000125780	TGM3	0.103832	3.3128e-06	-0.46162	-0.780320384	-1529.88306	FALSE
ENSG00000125798	FOXA2	0.270417	0.76483	0.4159	0.470078371	-181.27451	TRUE
ENSG00000125814	NAPB	0.324908	0.049386	1.6148	0.07488405	-50.87866	FALSE
ENSG00000125818	PSMF1	0.075859	2.3063e-05	-0.092762	-0.305774952	-305.30152	FALSE
ENSG00000125820	NKX2-2	0.219217	0.76968	-0.028401	-0.183158721	-296.89141	TRUE
ENSG00000125845	BMP2	0.277818	0.98843	1.1905	0.337618009	-77.49644	TRUE
ENSG00000125848	FLRT3	0.380586	0.20116	1.981	0.360269023	-2304.67459	TRUE
ENSG00000125850	OVOL2	0.122579	0.70119	1.2015	0.034272193	-149.7231	TRUE
ENSG00000125851	PCSK2	0.585426	0.99919	3.7945	0.756092009	-40.76858	FALSE
ENSG00000125863	MKKS	0.12201	3.4202e-09	0.054899	0.183449751	-1649.27798	TRUE
ENSG00000125872	LRRN4	0.040331	1.2707e-09	1.1299	-0.454629721	-3735.11945	FALSE
ENSG00000125875	TBC1D20	0.259013	0.93348	1.3115	0.452739484	-245.87321	FALSE
ENSG00000125877	ITPA	0.199282	8.9411e-08	0.00073391	-0.323898168	-879.41235	TRUE
ENSG00000125900	SIRPD	0.028544	0.0016434	-0.86665	-0.703164397	-44.24105	FALSE
ENSG00000125910	S1PR4	0.117286	0.0026655	0.24528	-0.728616377	-125.09601	TRUE
ENSG00000125931	CITED1	0.16194	0.13802	0.99194	-0.500741885	-9.11134	TRUE
ENSG00000125944	HNRNPR	0.600145	0.99871	3.5989	0.74625035	-21.63195	FALSE
ENSG00000125952	MAX	0.409718	0.016776	0.84909	-0.015400267	-6.72855	TRUE
ENSG00000125977	EIF2S2	0.579221	0.9554	3.0362	0.008653939	-54.089	TRUE
ENSG00000125991	ERGIC3	0.184405	0.0066937	0.70432	0.914801678	-12.39957	FALSE
ENSG00000126001	CEP250	0.085292	0.0016536	0.96375	0.648796471	-892.52783	FALSE
ENSG00000126003	PLAGL2	0.339674	0.98345	2.2301	0.759059444	-26.9787	TRUE
ENSG00000126016	AMOT	0.220774	0.99458	0.92398	0.58678221	-308.53332	TRUE
ENSG00000126088	UROD	0.196818	2.1109e-07	0.92822	0.028339433	-64.67369	TRUE
ENSG00000126106	TMEM53	0.243443	0.1235	-0.70836	-0.04242045	-71.7912	FALSE
ENSG00000126216	TUBGCP3	0.32624	0.17866	2.5327	1.45157937	-46.90553	FALSE
ENSG00000126218	F10	0.218096	1.499e-05	0.90393	0.241400552	-103.8517	TRUE
